packet_length,protocol_encoding,source_ip_event_rate,destination_port_class,threat_score,malicious_flag_ratio,attack_type_frequency,time_of_day_deviation,burst_rate,packet_size_variance,honeypot_interaction_count,session_duration_estimate,unique_destination_count,rolling_average_deviation,z_score_anomaly,label
54,1,11.0,3,0.7992,1.0,6,0,11.0,6347.818181818182,4,256893.0,8,-73.27272727272727,-0.9196659708709956,1
287,1,11.0,2,0.1393,0.0,12,1,11.0,16912.93181818182,3,458834.0,6,-15.25,-0.11726283634023991,0
2777,1,3.0,1,0.2154,1.0,3,0,3.0,3309810.3333333335,2,444.0,3,105.33333333333348,0.057898094948806704,1
496,1,17.0,2,0.2963,0.0,19,1,17.0,154442.91812865497,4,518292.0,6,54.15789473684208,0.13780906127067793,0
421,2,1.0,2,0.012,0.0,5,0,1.0,8318.5,3,415395.0,3,62.0,0.6797812460826612,0
253,1,8.0,2,0.1607,0.0,10,1,8.0,132286.7111111111,4,597638.0,6,-179.60000000000002,-0.49379674486545927,0
131,2,8.0,1,0.221,0.0,17,0,8.0,97760.13970588235,4,590866.0,8,-269.52941176470586,-0.8620357095538018,0
344,1,10.0,1,0.1056,0.0,10,0,10.0,15027.555555555555,4,428305.0,7,88.0,0.7178579279579266,0
236,1,2.0,2,0.0014,0.0,9,0,2.0,89730.5,4,465737.0,6,-63.0,-0.21031512456077597,0
1001,1,12.0,1,0.4425,0.0,17,1,12.0,49617.51470588235,4,566163.0,8,644.5294117647059,2.893511659647191,0
471,1,13.0,2,0.2773,0.0,13,1,13.0,26342.833333333332,4,362516.0,8,127.0,0.7824786180242942,0
146,2,14.0,2,0.1608,0.0,18,0,14.0,58785.93790849673,4,568542.0,9,-191.05555555555554,-0.7879940621473663,0
129,1,13.0,2,0.2707,0.0,17,0,13.0,75712.2205882353,4,595503.0,9,-158.70588235294116,-0.5767797865696349,0
100,1,9.0,1,0.1259,0.0,18,1,9.0,97027.20588235294,4,590866.0,8,-283.8333333333333,-0.9112061348538535,0
262,1,33.0,2,0.4393,1.0,20,0,33.0,346852.6268939394,4,388325.0,9,-608.5757575757576,-1.0333374145617784,1
228,1,8.0,2,0.0445,0.0,16,1,8.0,110958.52916666666,4,573409.0,7,-132.5625,-0.3979608412482184,0
465,2,6.0,1,0.2804,0.0,10,0,6.0,82516.04444444444,4,465737.0,6,149.39999999999998,0.5200934650560225,0
642,1,5.0,1,0.4428,0.0,9,0,5.0,172551.02777777778,4,539847.0,8,114.55555555555554,0.2757765794645939,0
171,1,11.0,2,0.2666,0.0,12,1,11.0,127942.38636363637,4,426678.0,8,-242.25,-0.6772617715661586,0
1491,1,15.0,1,0.4464,1.0,11,0,15.0,296939.92916666664,4,60411.0,10,373.9375,0.6862221305766653,1
129,1,11.0,2,0.1452,0.0,14,0,11.0,126575.18681318681,3,583314.0,9,-292.42857142857144,-0.8219502163862265,0
63,1,18.0,2,0.3498,1.0,7,0,18.0,1488062.1176470588,4,147930.0,9,-1006.3333333333333,-0.8249570302259845,1
763,1,13.0,1,0.6823,1.0,11,0,13.0,279253.99583333335,4,203143.0,7,417.4375,0.789935738492992,1
282,2,8.0,1,0.2747,0.0,12,0,8.0,11831.424242424242,4,555188.0,9,46.16666666666666,0.42443384220933095,0
324,2,1.0,2,0.1544,0.0,13,1,1.0,6577.974358974359,3,567420.0,6,-26.153846153846132,-0.32247011805810305,0
74,2,4.0,2,0.0649,0.0,6,1,4.0,23217.066666666666,3,553689.0,4,-61.33333333333334,-0.4025250328038655,0
185,2,4.0,2,0.1125,0.0,8,0,4.0,14241.410714285714,4,515777.0,6,-155.625,-1.304075869158754,0
1842,1,36.0,1,0.3401,1.0,11,0,36.0,395140.1492063492,4,555641.0,10,1102.7222222222222,1.7542462098252423,1
81,2,9.0,2,0.1238,0.0,19,0,9.0,59208.4269005848,4,467650.0,8,-221.26315789473682,-0.9093212601944068,0
809,2,11.0,2,0.3754,0.0,14,1,11.0,128274.26373626373,4,564713.0,8,427.42857142857144,1.1934212974881206,0
108,1,14.0,2,0.0811,0.0,14,0,14.0,19301.802197802197,4,551921.0,8,-196.42857142857144,-1.4138577859602899,0
108,1,7.0,1,0.1806,0.0,9,1,7.0,22797.694444444445,4,299588.0,6,-130.22222222222223,-0.8624613422290045,0
381,1,11.0,2,0.2383,0.0,14,0,11.0,48655.36263736264,4,531080.0,8,77.14285714285717,0.3497279666908674,0
263,1,5.0,2,0.0679,0.0,12,0,5.0,29330.727272727272,4,505122.0,8,-77.0,-0.4496031127359919,0
1248,1,2.0,1,0.7974,1.0,10,0,2.0,176137.34444444443,4,540.0,7,65.29999999999995,0.15559207014033619,1
4115,1,4.0,1,0.6656,1.0,8,0,4.0,2402377.537878788,4,285283.0,7,1425.0833333333335,0.9194320354558939,1
218,1,15.0,2,0.8071,1.0,19,0,12.0,6854.450292397661,4,370059.0,8,-6.6842105263157805,-0.08073536338308071,1
112,1,9.0,2,0.0023,0.0,12,0,9.0,137785.8409090909,3,548848.0,9,-372.25,-1.0028417611038807,0
66,1,2.0,2,0.1377,0.0,9,0,2.0,16747.25,4,562717.0,4,-253.66666666666669,-1.9601605768652108,0
171,1,8.0,1,0.0592,0.0,13,1,8.0,148711.1923076923,4,486160.0,7,-274.2307692307692,-0.7111223920519345,0
282,2,4.0,1,0.2927,0.0,12,0,4.0,84943.35606060606,4,441034.0,7,-183.58333333333331,-0.6298955544001978,0
206,2,8.0,2,0.257,0.0,16,1,8.0,30906.116666666665,4,459553.0,6,-125.375,-0.7131628735133949,0
175,2,5.0,2,0.0775,0.0,9,1,5.0,15629.25,4,294040.0,7,-83.33333333333331,-0.6665760184918085,0
146,1,5.0,2,0.237,0.0,5,0,5.0,10149.3,3,428938.0,4,-62.400000000000006,-0.6193933591578165,0
1543,1,3.0,1,0.5266,1.0,7,0,3.0,109100.27777777778,4,105216.0,7,168.5,0.5101371799396729,1
760,2,11.0,2,0.3103,0.0,12,0,11.0,145869.9696969697,4,405878.0,7,259.1666666666667,0.6785724082419335,0
452,2,11.0,1,0.1525,0.0,12,0,11.0,37665.878787878784,3,478733.0,8,152.66666666666669,0.7866293946857934,0
230,1,1.0,1,0.2312,0.0,6,1,1.0,9428.3,3,471432.0,4,-107.5,-1.1071125344959543,0
340,1,4.0,1,0.1942,0.0,7,1,4.0,25331.619047619046,4,553689.0,5,175.42857142857142,1.1022214353706714,0
359,1,5.0,1,0.2704,0.0,7,1,5.0,54353.95238095238,4,448548.0,5,-117.57142857142856,-0.5042968209624337,0
66,2,2.0,2,0.0179,0.0,12,0,2.0,132335.51515151514,4,512750.0,8,-259.6666666666667,-0.7138023884148716,0
1480,1,18.0,2,0.2235,1.0,16,0,17.0,271259.7571428571,4,260183.0,9,468.57142857142856,0.899669752387736,1
489,1,4.0,2,0.123,0.0,6,1,4.0,100412.26666666666,4,323770.0,4,31.333333333333314,0.09888108279224886,0
422,1,7.0,1,0.2947,0.0,9,0,7.0,27684.11111111111,4,444340.0,7,165.8888888888889,0.9970157212900834,0
117,1,1.0,1,0.1234,0.0,13,0,1.0,145047.0641025641,4,519879.0,7,-354.3076923076923,-0.9303066170138059,0
418,1,4.0,1,0.1602,0.0,18,0,4.0,72201.70261437909,4,595503.0,9,123.05555555555554,0.4579599570661872,0
222,1,9.0,2,0.7742,1.0,20,0,9.0,6494.05,4,370059.0,8,-2.5500000000000114,-0.03164334355105849,1
78,1,4.0,2,0.4004,1.0,11,1,4.0,1695190.0284900286,4,518322.0,9,-1006.5185185185185,-0.7730588834867,1
487,2,4.0,1,0.2337,0.0,9,1,4.0,14653.5,4,546018.0,8,214.66666666666669,1.7733478319358411,0
53,1,1.0,1,0.289,0.0,9,0,1.0,24396.444444444445,4,404416.0,6,-129.22222222222223,-0.8273207881441771,0
355,1,10.0,2,0.7803,1.0,14,0,10.0,2442039.1476190477,4,243118.0,10,-845.047619047619,-0.540760388759334,1
350,1,10.0,1,0.0302,0.0,15,0,10.0,65146.171428571426,4,572155.0,7,-23.19999999999999,-0.0908957413257711,0
853,1,9.0,1,0.3427,1.0,20,0,7.0,362982.33384615387,4,239990.0,9,-11.423076923076906,-0.01896008836234486,1
143,1,18.0,1,0.2706,1.0,12,0,17.0,1555553.5595238095,4,405795.0,9,-1080.8214285714287,-0.8665855878422568,1
1466,1,9.0,2,0.1997,0.0,11,0,9.0,216336.47272727272,4,471574.0,8,1051.5454545454545,2.2608053811044577,0
158,1,8.0,2,0.0159,0.0,12,1,8.0,74087.51515151515,4,522063.0,6,-213.33333333333331,-0.7837656119996491,0
55,1,8.0,2,0.1866,0.0,11,0,8.0,126831.56363636363,4,528726.0,6,-376.1818181818182,-1.056292333790396,0
326,1,1.0,2,0.25,0.0,10,0,1.0,16551.28888888889,4,534800.0,7,54.19999999999999,0.42129215981265794,0
396,1,10.0,2,0.2246,0.0,11,0,10.0,74852.09090909091,4,465737.0,7,73.09090909090907,0.2671538242533212,0
155,1,8.0,2,0.1795,0.0,15,0,8.0,122266.38095238095,3,583314.0,10,-248.66666666666669,-0.7111546335563299,0
353,1,11.0,1,0.4917,1.0,21,0,11.0,358708.6438746439,4,239990.0,9,-492.4814814814815,-0.822278591987063,1
468,1,9.0,2,0.2582,0.0,10,0,9.0,18288.67777777778,4,294040.0,7,188.7,1.3953422546698568,0
483,1,4.0,2,0.2479,0.0,11,0,4.0,19533.272727272728,4,486989.0,5,141.54545454545456,1.0127643850396515,0
232,2,2.0,1,0.3487,0.0,9,1,2.0,234165.25,4,522906.0,6,-193.0,-0.3988375922443478,0
327,1,1.0,2,0.5055,1.0,9,0,1.0,2543.5,2,492.0,8,36.666666666666686,0.7270354031749787,1
117,1,5.0,1,0.0149,0.0,13,0,5.0,136678.5,3,548848.0,9,-339.0,-0.9169583217301691,0
313,2,5.0,1,0.0676,0.0,12,0,5.0,68055.53787878787,4,465737.0,7,-9.083333333333314,-0.03481877731441608,0
235,2,7.0,1,0.0116,0.0,8,0,7.0,18554.553571428572,3,494646.0,7,-15.625,-0.11470828092080117,0
3413,1,2.0,2,0.8262,1.0,5,0,2.0,1291281.8,3,415.0,4,189.4000000000001,0.16667461465185535,1
123,1,11.0,2,0.4739,1.0,13,0,9.0,11131.935897435897,4,512.0,7,-129.46153846153845,-1.2270306617491396,1
84,1,2.0,2,0.1483,0.0,13,0,2.0,125619.41025641025,4,426678.0,8,-303.9230769230769,-0.8575023171609091,0
1267,1,15.0,1,0.5914,1.0,22,0,13.0,351768.77645502647,4,239990.0,9,406.46428571428567,0.6853205392039373,1
220,1,1.0,2,0.1069,0.0,12,0,1.0,65668.99242424243,4,502875.0,7,-118.41666666666669,-0.4620964748321066,0
472,1,11.0,2,0.2364,0.0,15,1,11.0,74498.6380952381,4,564539.0,8,62.93333333333334,0.23057200095440852,0
467,2,1.0,2,0.0582,0.0,12,0,1.0,46086.42424242424,4,532600.0,7,80.66666666666669,0.37575745402201577,0
443,1,8.0,2,0.0203,0.0,18,0,8.0,47114.80065359477,4,566163.0,8,81.72222222222223,0.3764969728247811,0
366,1,6.0,2,0.0684,0.0,15,0,6.0,76946.55238095239,4,524067.0,9,14.46666666666664,0.05215235110668368,0
298,1,1.0,2,0.0194,0.0,12,1,1.0,122383.90151515152,4,578414.0,8,-147.58333333333331,-0.4218666245690212,0
115,1,16.0,2,0.106,0.0,16,0,16.0,74936.7625,4,568929.0,8,-275.6875,-1.0070930803401625,0
277,1,11.0,1,0.6577,1.0,12,0,11.0,8137.174242424242,4,435322.0,7,33.08333333333334,0.36675196792230835,1
433,1,16.0,2,0.1299,0.0,18,0,16.0,131712.6045751634,4,453932.0,7,5.388888888888914,0.014848601780982474,0
373,1,3.0,2,0.2263,0.0,8,1,3.0,148359.42857142858,3,526416.0,6,-17.0,-0.04413583480313092,0
2480,1,2.0,1,0.7829,1.0,10,0,2.0,2135765.4505494507,4,175003.0,8,815.2857142857142,0.5578700599803075,1
292,1,19.0,2,0.269,0.0,19,0,19.0,125363.15204678362,4,588915.0,7,-128.4736842105263,-0.3628517540747613,0
372,1,6.0,1,0.2786,0.0,14,0,6.0,39543.846153846156,4,557964.0,8,29.0,0.14583391806816606,0
459,2,9.0,1,0.5747,0.0,12,0,9.0,65689.9696969697,4,582330.0,9,138.16666666666669,0.5390806575146534,0
342,1,4.0,2,0.2443,0.0,12,1,4.0,115964.20454545454,4,528726.0,7,-81.75,-0.2400633071327753,0
337,1,11.0,2,0.1513,0.0,12,0,11.0,20209.477272727272,4,577846.0,9,86.25,0.6067105732383633,0
424,1,7.0,2,0.0419,0.0,10,0,7.0,105677.82222222222,4,417891.0,6,-28.600000000000023,-0.0879780041996328,0
809,1,7.0,2,0.4362,0.0,20,0,7.0,30648.063157894736,4,580211.0,9,477.2,2.7258309479489564,0
179,1,13.0,2,0.378,1.0,11,0,11.0,271549.29210526316,4,175284.0,8,-172.64999999999998,-0.33131587469137636,1
402,1,9.0,1,0.2748,0.0,10,0,9.0,30817.28888888889,3,529794.0,7,52.19999999999999,0.29735365986559176,0
55,1,6.0,2,0.2503,1.0,11,1,5.0,1670259.0833333333,4,518322.0,9,-992.75,-0.768153430854802,1
133,1,9.0,2,0.0011,0.0,12,0,9.0,221461.0909090909,3,412300.0,6,-346.0,-0.7352370457386737,0
268,2,3.0,2,0.2692,0.0,9,0,3.0,16268.777777777777,3,494646.0,7,15.444444444444457,0.12108624940720226,0
1009,1,12.0,1,0.3258,1.0,8,1,12.0,1190595.2095238096,4,234390.0,8,264.0666666666667,0.24200900045937046,1
321,1,4.0,2,0.0076,0.0,8,1,4.0,44159.69642857143,4,533047.0,4,-35.625,-0.16952815416298692,0
138,1,15.0,2,0.0961,0.0,16,0,15.0,118526.4625,3,583314.0,10,-249.0625,-0.7234369413765693,0
40,1,8.0,3,0.6257,1.0,11,0,8.0,14129.912280701754,4,273387.0,8,-121.63157894736841,-1.0232378857096192,1
218,1,2.0,1,0.2693,0.0,18,0,2.0,22909.15359477124,4,576880.0,9,-112.72222222222223,-0.7447405821989179,0
1808,1,12.0,1,0.5019,1.0,8,0,12.0,2262008.4102564105,4,285283.0,7,-814.0769230769229,-0.5412754579898567,1
115,1,9.0,2,0.0221,0.0,17,0,9.0,23452.904411764706,4,566452.0,6,-177.8235294117647,-1.1611569048313863,0
4769,1,5.0,1,0.5754,1.0,6,1,4.0,1934047.6,3,410.0,4,1503.0,1.0807503909503329,1
500,1,12.0,2,0.2709,0.0,12,0,12.0,117620.51515151515,3,576462.0,8,84.83333333333331,0.24735744899089754,0
116,1,8.0,2,0.316,0.0,14,0,8.0,26679.93956043956,4,577182.0,7,-230.35714285714283,-1.4102927151994598,0
1366,1,7.0,1,0.8339,1.0,10,0,6.0,324046.1625,4,135438.0,8,618.8125,1.087065308927223,1
1031,1,29.0,2,0.3543,1.0,11,1,29.0,1610616.6477832512,4,518326.0,10,-16.172413793103487,-0.012743207443376467,1
49,1,8.0,2,0.3167,1.0,7,1,8.0,386631.7636363636,3,344844.0,6,-417.8181818181818,-0.6719524930856717,1
1369,1,4.0,1,0.7153,1.0,9,0,1.0,155560.36111111112,3,421.0,6,-40.888888888888914,-0.10367065391771471,1
305,2,16.0,1,0.1614,0.0,17,0,16.0,29808.639705882353,4,533559.0,8,5.529411764705856,0.03202638007242988,0
259,1,4.0,2,0.0916,0.0,12,0,4.0,15770.083333333334,4,554767.0,6,1.0833333333333144,0.008626708278114528,0
348,1,8.0,1,0.2829,0.0,13,0,8.0,62435.91025641026,4,465737.0,8,23.923076923076906,0.09574140862163592,0
92,1,6.0,2,0.024,0.0,10,0,6.0,16277.344444444445,4,546018.0,9,-162.3,-1.272116082048851,0
300,1,5.0,2,0.293,0.0,15,1,5.0,17924.409523809525,4,551921.0,8,-4.133333333333326,-0.030872940899404556,0
409,1,6.0,2,0.2936,0.0,12,0,6.0,79695.17424242424,4,485327.0,8,26.916666666666686,0.09534661164654677,0
90,1,1.0,2,0.2016,0.0,11,1,1.0,21475.47272727273,4,551582.0,7,-194.45454545454544,-1.32692608971517,0
72,1,9.0,2,0.3135,1.0,12,1,8.0,1586776.8505747127,4,518326.0,10,-942.6666666666666,-0.7483421760202282,1
364,1,6.0,2,0.2725,0.0,13,0,6.0,60246.92307692308,4,502875.0,7,23.61538461538464,0.09621163330768505,0
469,1,12.0,2,0.0159,0.0,13,0,12.0,95329.39743589744,4,463167.0,8,61.30769230769232,0.19856447192583762,0
498,2,12.0,1,0.2315,0.0,13,1,12.0,19194.410256410258,4,518593.0,7,188.9230769230769,1.3636333799032825,0
410,2,2.0,2,0.112,0.0,14,1,2.0,134158.07142857142,4,519879.0,7,-56.928571428571445,-0.15542536017992986,0
47,1,6.0,2,0.5683,1.0,8,1,6.0,183.55357142857142,3,469.0,6,-15.875,-1.1717428562360381,1
47,1,3.0,2,0.6986,1.0,11,0,3.0,262391.4285714286,4,175284.0,8,-290.14285714285717,-0.5664180198047982,1
121,1,5.0,2,0.1773,0.0,11,0,5.0,14441.672727272728,4,340754.0,7,-115.54545454545453,-0.9614885481763111,0
46,1,6.0,2,0.1186,0.0,17,1,6.0,117961.125,3,583314.0,10,-321.0,-0.9346210958782023,0
309,1,5.0,2,0.7184,1.0,5,0,5.0,3963.714285714286,4,152809.0,6,-2.5,-0.03970898970787322,1
386,1,5.0,2,0.0842,0.0,13,0,5.0,154208.92307692306,4,498181.0,9,0.3846153846153584,0.000979426611635918,0
300,1,10.0,1,0.2726,0.0,19,0,10.0,46974.005847953216,4,561951.0,9,-128.68421052631578,-0.5937402127419652,0
241,1,1.0,2,0.1774,0.0,11,0,1.0,13545.254545454545,4,461410.0,8,-13.636363636363626,-0.11716691321343586,0
93,1,16.0,1,0.4866,1.0,12,0,15.0,252605.9502164502,4,175284.0,8,-233.04545454545456,-0.4636805174775355,1
652,1,35.0,1,0.4783,1.0,11,0,35.0,384369.9099099099,4,555641.0,10,-84.91891891891896,-0.13697135928805773,1
187,1,3.0,2,0.2198,0.0,9,1,3.0,84505.36111111111,4,556364.0,5,-194.8888888888889,-0.6704168924109163,0
150,1,21.0,2,0.2594,1.0,13,0,21.0,1539759.884236453,4,405795.0,9,-1036.7931034482758,-0.8355368324113228,1
265,1,7.0,1,0.1257,0.0,17,1,7.0,87878.43382352941,4,539054.0,8,-80.05882352941177,-0.2700648418831877,0
159,1,1.0,2,0.0945,0.0,11,0,1.0,17775.454545454544,4,377392.0,7,-109.36363636363637,-0.8202808723763658,0
378,1,11.0,2,0.0341,0.0,12,0,11.0,221886.44696969696,4,414709.0,7,-92.58333333333331,-0.19654745509441668,0
349,1,3.0,2,0.047,0.0,11,0,3.0,142306.56363636363,4,547134.0,7,-17.818181818181813,-0.04723358618381908,0
59,1,9.0,2,0.0171,0.0,10,1,9.0,18207.51111111111,3,494646.0,7,-174.2,-1.2909899423531315,0
256,1,4.0,2,0.1789,0.0,13,0,4.0,60539.14102564102,4,582330.0,9,-59.84615384615387,-0.24323054750773396,0
323,2,7.0,2,0.0382,0.0,13,0,7.0,11429.935897435897,4,555188.0,9,80.46153846153845,0.7526038486077263,0
451,1,4.0,1,0.1812,0.0,13,0,4.0,73419.2564102564,4,485327.0,8,63.61538461538464,0.2347778744381784,0
1663,1,3.0,1,0.5419,1.0,9,0,3.0,2036535.6666666667,4,402176.0,9,-839.75,-0.5884424598490033,1
289,1,18.0,2,0.543,0.0,20,0,18.0,147482.37894736842,4,518292.0,6,-145.2,-0.37809118244972545,0
110,1,14.0,2,0.0945,0.0,14,0,14.0,202185.87362637362,4,554471.0,7,-326.2142857142857,-0.7254835533547547,0
269,1,2.0,2,0.1856,0.0,11,0,2.0,14669.254545454545,4,546018.0,9,13.363636363636374,0.11033686171506772,0
41,1,7.0,2,0.7259,1.0,22,1,5.0,362365.56403940887,4,239990.0,9,-791.2758620689655,-1.3144814387085781,1
1465,1,12.0,1,0.7212,1.0,13,1,12.0,287482.14153846155,4,446997.0,8,511.69230769230774,0.9543407150846684,1
50,2,9.0,2,0.2594,0.0,14,0,9.0,60930.43956043956,4,582330.0,9,-246.85714285714283,-1.0000657237664303,0
61,1,2.0,2,0.6984,1.0,12,0,1.0,244178.1699604743,4,175298.0,8,-253.5217391304348,-0.5130524763372931,1
365,1,2.0,1,0.2628,0.0,14,0,2.0,142377.05494505496,4,498181.0,9,-19.142857142857167,-0.050732557430346464,0
359,2,7.0,1,0.0621,0.0,15,1,7.0,16804.495238095238,4,515241.0,8,79.93333333333334,0.6166165656793499,0
1497,1,19.0,1,0.4261,1.0,21,1,18.0,347883.3333333333,4,388325.0,9,608.0,1.030829332261299,1
490,1,1.0,1,0.1113,0.0,16,0,1.0,73015.09583333334,4,530118.0,9,129.8125,0.48040794824432875,0
58,1,8.0,2,0.288,1.0,13,1,7.0,1563407.2279569893,4,518326.0,10,-925.8064516129032,-0.7404302360002966,1
1212,1,16.0,1,0.4689,1.0,10,1,16.0,947300.2514619883,4,160734.0,7,-367.1578947368421,-0.37723245039835906,1
265,1,4.0,2,0.0353,0.0,15,0,4.0,17449.685714285715,4,571339.0,8,11.599999999999994,0.08781408583373845,0
354,2,1.0,1,0.019,0.0,12,0,1.0,16770.636363636364,4,425505.0,7,78.5,0.6061706235465345,0
457,1,24.0,1,0.3434,1.0,11,0,24.0,376043.49715504976,4,555641.0,10,-272.5526315789474,-0.44445862479365206,1
280,1,1.0,1,0.0864,0.0,13,0,1.0,206052.23076923078,3,516334.0,6,-183.69230769230768,-0.4046712117273179,0
954,1,6.0,1,0.4938,1.0,12,1,6.0,279945.26470588235,4,60411.0,10,-153.47058823529414,-0.2900605023861406,1
1565,1,5.0,1,0.7095,1.0,7,1,5.0,451983.69696969696,3,344844.0,6,1006.6666666666666,1.4973533658952114,1
58,1,7.0,2,0.8118,1.0,12,0,7.0,236303.53623188406,4,175298.0,9,-245.83333333333331,-0.5057147951806913,1
124,1,8.0,2,0.2676,0.0,14,1,8.0,11554.37912087912,4,555188.0,10,-110.07142857142858,-1.0240031587466114,0
1350,1,6.0,2,0.2352,1.0,13,0,5.0,282253.46153846156,4,446997.0,8,382.0,0.7190245591988796,1
45,1,10.0,2,0.1387,0.0,11,1,10.0,26656.763636363637,4,527878.0,5,-231.8181818181818,-1.4198543119971385,0
370,1,5.0,2,0.0482,0.0,15,0,5.0,56934.92380952381,4,582330.0,9,68.26666666666665,0.2861009669915764,0
428,1,8.0,2,0.2013,0.0,15,0,8.0,25218.6,4,577182.0,7,76.19999999999999,0.47983783037686684,0
75,1,3.0,2,0.0229,0.0,16,0,3.0,28326.0,4,577182.0,8,-259.5,-1.5418592720567488,0
3358,1,4.0,1,0.3195,1.0,9,0,2.0,2126692.2472527474,4,285283.0,8,683.3571428571427,0.4685925874798717,1
152,1,16.0,1,0.3631,1.0,9,0,16.0,190352.06666666668,4,36305.0,7,-328.75,-0.7535064311011658,1
144,2,12.0,1,0.1586,0.0,17,0,12.0,71200.88970588235,4,530118.0,9,-203.47058823529414,-0.7625335040603521,0
430,1,15.0,2,0.066,0.0,15,0,15.0,119268.17142857143,4,577499.0,8,45.19999999999999,0.13088086432374652,0
187,1,10.0,2,0.2239,0.0,17,0,10.0,72693.7205882353,4,568929.0,8,-191.70588235294116,-0.7110284698743699,0
163,1,12.0,2,0.2492,0.0,15,0,12.0,119792.40952380952,4,530841.0,7,-107.86666666666667,-0.3116539301491801,0
633,2,3.0,1,0.3218,0.0,9,0,3.0,136375.5,3,526416.0,6,216.0,0.5849053223056384,0
347,1,10.0,1,0.4137,0.0,13,0,10.0,42364.89743589744,4,532600.0,7,-36.30769230769232,-0.17639877573536508,0
291,1,9.0,2,0.0021,0.0,11,0,9.0,14370.818181818182,4,431657.0,7,3.727272727272748,0.0310921263703924,0
372,1,8.0,2,0.2473,0.0,11,1,8.0,27780.363636363636,3,529794.0,7,20.181818181818187,0.12108527325298507,0
295,1,7.0,2,0.2198,0.0,18,0,7.0,22073.58496732026,4,566452.0,7,2.055555555555543,0.013835433863449159,0
224,1,11.0,2,0.1314,0.0,16,0,11.0,108205.06666666667,4,586295.0,7,-125.5,-0.3815222998030069,0
181,1,5.0,1,0.1986,0.0,18,1,5.0,28834.928104575163,4,533559.0,9,-111.88888888888891,-0.6589121634661717,0
981,1,9.0,1,0.4171,0.0,12,0,9.0,53169.17424242424,4,431657.0,8,635.9166666666667,2.757847514947093,0
376,1,5.0,2,0.203,0.0,7,0,5.0,8068.666666666667,3,471432.0,5,33.0,0.36737792152247845,0
1198,1,9.0,1,0.5073,0.0,14,1,9.0,108148.55494505494,4,502875.0,7,796.3571428571429,2.4215727415856443,0
1035,2,3.0,1,0.4202,0.0,16,0,3.0,51398.895833333336,4,515241.0,8,708.6875,3.1259201349943995,0
404,2,11.0,2,0.1332,0.0,14,0,11.0,39136.642857142855,4,532600.0,7,19.214285714285722,0.09712531934629007,0
605,1,3.0,1,0.4852,0.0,14,0,3.0,119322.26373626373,4,426678.0,8,201.57142857142856,0.5835367761532091,0
1772,1,12.0,1,0.4005,1.0,10,0,11.0,432001.98333333334,4,329804.0,8,1115.375,1.6969851255813386,1
63,1,5.0,2,0.4186,1.0,9,1,5.0,2330035.3636363638,3,177230.0,7,-664.8181818181819,-0.435533566883641,1
881,1,1.0,1,0.3884,0.0,10,0,1.0,171757.06666666668,3,523131.0,6,333.79999999999995,0.8054322687041138,0
489,1,9.0,1,0.3508,0.0,15,0,9.0,146882.26666666666,4,544587.0,8,54.133333333333326,0.14124727801132722,0
1491,1,25.0,1,0.7254,1.0,13,0,24.0,1489749.443678161,4,405795.0,9,294.0666666666666,0.24092905809282866,1
228,1,1.0,1,0.0472,0.0,12,0,1.0,16831.878787878788,3,501148.0,3,-65.33333333333331,-0.5035800529319187,0
74,1,3.0,2,0.0135,0.0,8,0,3.0,15961.125,3,471432.0,5,-235.375,-1.8630674730031656,0
1013,1,4.0,1,0.3082,0.0,12,0,4.0,63754.69696969697,4,551582.0,8,667.8333333333333,2.644916702238098,0
117,1,1.0,1,0.1778,0.0,9,0,1.0,73212.75,3,516597.0,6,-214.33333333333331,-0.7921298116615993,0
322,2,3.0,2,0.1143,0.0,6,0,3.0,10270.266666666666,3,428938.0,4,94.66666666666666,0.934127645571138,0
195,1,1.0,2,0.567,0.0,10,0,1.0,20451.433333333334,4,348614.0,6,-38.900000000000006,-0.2720117884575655,0
814,1,8.0,1,0.1665,0.0,10,0,8.0,85859.56666666667,4,542594.0,8,367.3,1.253506476618521,0
287,1,1.0,1,0.2105,0.0,11,1,1.0,97603.07272727272,4,444074.0,6,-150.54545454545456,-0.48187667183345634,0
92,1,2.0,2,0.005,0.0,11,0,2.0,20236.8,4,348614.0,7,-129.0,-0.9068151986783634,0
388,2,10.0,1,0.0627,0.0,14,0,10.0,67771.64835164836,4,485327.0,8,0.5714285714285552,0.0021950171962145573,0
231,1,5.0,1,0.1621,0.0,20,0,5.0,120560.1052631579,4,588915.0,7,-180.0,-0.5184068074791326,0
1114,2,12.0,2,0.2268,0.0,13,0,12.0,142950.14102564103,4,528726.0,7,637.1538461538462,1.685202190542177,0
481,2,5.0,1,0.2187,0.0,11,0,5.0,103831.29090909091,4,543315.0,7,101.09090909090907,0.3137241673538088,0
94,1,8.0,2,0.168,0.0,13,1,8.0,31541.576923076922,4,505122.0,8,-227.0769230769231,-1.2785899892330652,0
311,2,4.0,2,0.2526,0.0,17,1,4.0,48200.257352941175,4,515241.0,8,-14.411764705882376,-0.06564361421165614,0
500,1,3.0,1,0.2414,0.0,9,0,3.0,15283.5,4,515777.0,7,141.66666666666669,1.1459251857433785,0
115,1,6.0,1,0.2173,0.0,15,0,6.0,129374.98095238095,4,473394.0,7,-208.86666666666667,-0.5806895176275966,0
137,1,7.0,2,0.2681,0.0,16,0,7.0,115154.7625,4,577499.0,8,-232.3125,-0.6845916953035441,0
